site,location_id,X,Y
IL-DG,81,-88.236754,39.7183563
IL-DG,82,-88.236772,39.71785199999999
IL-DG,83,-88.237148,39.717596699999994
IL-DG,84,-88.237131,39.71810659999999
IL-DG,85,-88.237113,39.71861090000001
IL-DG,86,-88.237114,39.7191395
IL-DG,87,-88.237091,39.7196597
IL-DG,88,-88.237101,39.720220099999985
IL-DG,89,-88.237102,39.7206986
IL-DG,90,-88.237088,39.72121899999999
IL-DG,91,-88.237449,39.720961299999985
IL-DG,92,-88.237464,39.72044100000001
IL-DG,93,-88.237483,39.7199236
IL-DG,94,-88.237453,39.719402099999996
IL-DG,95,-88.237475,39.71888189999999
IL-DG,97,-88.237492,39.717848999999994
IL-DG,98,-88.23792,39.7175849
IL-DG,99,-88.23790300000002,39.718094799999996
IL-DG,100,-88.237885,39.7185991
IL-DG,101,-88.237886,39.719127699999994
IL-DG,102,-88.237863,39.7196479
IL-DG,103,-88.237874,39.720208199999995
IL-DG,104,-88.237874,39.720686799999996
IL-MC,1,-89.06433841,39.72430196
IL-MC,2,-89.06435812,39.72396708000001
IL-MC,3,-89.06436718,39.72378258
IL-MC,4,-89.0643353,39.72358718
IL-MC,5,-89.06432908,39.7232988
IL-MC,6,-89.06434896000002,39.72297948999999
IL-MC,7,-89.06435201,39.72265643999999
IL-MC,8,-89.06280794,39.72430446999999
IL-MC,9,-89.06278136,39.723676860000005
IL-MC,10,-89.06276196,39.72329566999999
IL-MC,11,-89.0623084,39.72414935999999
IL-MC,12,-89.06229034,39.72397482000001
IL-MC,13,-89.06170818,39.72381043
IL-MC,14,-89.06133925,39.724273979999985
IL-MC,15,-89.06365318,39.72149232
IL-MC,16,-89.06313486,39.72199715000001
IL-MC,17,-89.06290524,39.72132138
IL-MC,18,-89.06270603,39.72168292
IL-MC,19,-89.0617726,39.72229446999999
IL-MC,20,-89.06138811,39.722007780000006
IL-MC,21,-89.06135322,39.72145582
IL-MC,22,-89.06133727,39.72131026
IL-MC,23,-89.06090468,39.722645009999994
IL-MC,24,-89.06086897,39.72245038
IL-MC,25,-89.06091775,39.72162318
IL-MC,26,-89.06024808,39.72331187000001
IL-MC,27,-89.0602587,39.72298086000001
IL-MC,28,-89.06025747,39.72229809000001
IL-MC,29,-89.05959865,39.72383081
IL-MC,30,-89.05967136,39.72365163999999
IL-MC,31,-89.05952588000001,39.72132018
IL-MC,32,-89.05931362,39.72230507
IL-MC,33,-89.05929973,39.72198783999999
IL-MC,34,-89.0589293,39.722663530000005
IL-MC,35,-89.05894196,39.72166094
IL-MC,36,-89.05846647,39.72430107999999
IL-MC,37,-89.05852765,39.723967359999996
IL-MC,38,-89.05852584,39.723654909999986
IL-MC,39,-89.05850867,39.723312230000005
IL-MC,40,-89.05852385,39.72298849
IL-MC,41,-89.05855679,39.72216105
IL-MC,42,-89.05822657,39.72248156999999
IL-MC,43,-89.05804675,39.72200739
IL-MC,44,-89.05763592,39.724160989999994
IL-MC,45,-89.05763886,39.7231394
IL-MC,46,-89.05752018,39.72231872
IL-MC,47,-89.05714442,39.72264121
IL-MC,48,-89.05661436,39.724300320000005
IL-MC,49,-89.0566583,39.72396461000001
IL-MC,50,-89.05657211,39.72369299
IL-MC,51,-89.05664003,39.723336319999994
IL-MC,52,-89.0566577,39.72295651000002
IL-BR,501-1,-90.19070581290642,39.05514698839897
IL-BR,501-2,-90.19028160883184,39.055151670844516
IL-BR,501-3,-90.18985740467893,39.05515635174003
IL-BR,502-1,-90.18918349120985,39.05536958535681
IL-BR,502-2,-90.18893398243539,39.05538134014544
IL-BR,502-3,-90.18868447360664,39.055393094486455
IL-BR,503-1,-90.18918265875178,39.054986737018105
IL-BR,503-2,-90.18893382743133,39.05498992356214
IL-BR,503-3,-90.18868499623602,39.05499310957647
IL-BR,504-1,-90.18918640154097,39.05460720775572
IL-BR,504-2,-90.18893616407564,39.054610529144796
IL-BR,504-3,-90.18868592650743,39.054613849902566
IL-BR,505-1,-90.18804712972258,39.05548490248687
IL-BR,505-2,-90.18766075593079,39.05548768312185
IL-BR,505-3,-90.18727438206707,39.05549046256107
IL-BR,506-1,-90.1864918936533,39.05549292701178
IL-BR,506-2,-90.18609577914103,39.05549261195906
IL-BR,506-3,-90.18569966459829,39.05549229555639
IL-BR,508-3,-90.1863072914857,39.0546273387051
IL-BR,508-2,-90.18630475957222,39.05440718549419
IL-BR,508-1,-90.18630222763313,39.054187032276474
IL-BR,521-2,-90.18658363882636,39.057292084043596
IL-BR,521-1,-90.18629859438983,39.057291587409594
IL-BR,521-3,-90.18644528830913,39.057445340783104
IL-BR,520-2,-90.18571438078571,39.05743851525354
IL-BR,520-1,-90.18541533159362,39.05743486976303
IL-BR,520-3,-90.18556553384744,39.05728488123214
IL-BR,519-2,-90.18471059638138,39.057424092396175
IL-BR,519-1,-90.18484545702961,39.057272607514236
IL-BR,519-3,-90.18457339638506,39.05726654364184
IL-BR,518-1,-90.18396823568199,39.05737003011983
IL-BR,518-2,-90.18362963830171,39.057367989036386
IL-BR,518-3,-90.18380003413637,39.05716277719104
IL-BR,513-1,-90.18646858391611,39.0569229337901
IL-BR,513-2,-90.18659388005204,39.05671110146416
IL-BR,513-3,-90.18633609743547,39.05670425347133
IL-BR,514-2,-90.18590486009174,39.05691487327182
IL-BR,514-1,-90.18572849355121,39.05691117445849
IL-BR,514-3,-90.18581712907941,39.056691507735465
IL-BR,515-2,-90.18519917237337,39.05690525917118
IL-BR,515-1,-90.18532185021976,39.05668564808291
IL-BR,515-3,-90.18508775724867,39.05668568572102
IL-BR,516-2,-90.1846639154128,39.05683846718206
IL-BR,516-3,-90.18447914312034,39.056834676555866
IL-BR,516-1,-90.18457479212977,39.056560963614814
IL-BR,517-1,-90.1836951617556,39.05661934608618
IL-BR,517-2,-90.18350060015084,39.05661446192683
IL-BR,517-3,-90.18360328268783,39.05636036746523
IL-BR,512-2,-90.18659552582098,39.05621896170963
IL-BR,512-3,-90.1863299155486,39.05621080708999
IL-BR,512-1,-90.18646404785177,39.05593734765997
IL-BR,511-1,-90.18580608523547,39.05619925125737
IL-BR,511-2,-90.18588079530569,39.05592869599359
IL-BR,511-3,-90.18570838310099,39.05592832573427
IL-BR,510-2,-90.18522609432809,39.05619548450631
IL-BR,510-1,-90.18490432378059,39.056195118232964
IL-BR,510-3,-90.18506580811561,39.055925181036095
IL-BR,509-1,-90.18361080464616,39.05586688532266
IL-BR,509-3,-90.18370800323125,39.05563151485368
IL-BR,509-2,-90.18351784622237,39.05562836467943
IL-BR,507-2,-90.18583651866163,39.05516557039126
IL-BR,507-3,-90.18556728807698,39.055166160710115
IL-BR,507-1,-90.18570095577113,39.05500653175693
IL-RD,RD-A1,-88.2167952,39.89086884000001
IL-RD,RD-A10,-88.21295833,39.89091738
IL-RD,RD-A11,-88.21253139,39.89092031999999
IL-RD,RD-A12,-88.21210636,39.89092639
IL-RD,RD-A13,-88.21167996,39.890930909999994
IL-RD,RD-A14,-88.21125268,39.89093541999999
IL-RD,RD-A15,-88.21082628,39.89094009
IL-RD,RD-A16,-88.2104021,39.89094420000001
IL-RD,RD-A17,-88.20997438,39.890948339999994
IL-RD,RD-A18,-88.20954796,39.89095343
IL-RD,RD-A19,-88.20912212000002,39.89095791999999
IL-RD,RD-A2,-88.21636902,39.89087444
IL-RD,RD-A20,-88.20869467,39.890963629999995
IL-RD,RD-A21,-88.20826958,39.89096728999999
IL-RD,RD-A3,-88.21594014,39.890878009999994
IL-RD,RD-A4,-88.21551452,39.89089001
IL-RD,RD-A5,-88.21508776,39.890893889999994
IL-RD,RD-A6,-88.21466241,39.89089778000001
IL-RD,RD-A7,-88.21423836,39.89090327000001
IL-RD,RD-A8,-88.21381277,39.89090965
IL-RD,RD-A9,-88.21338513,39.89091301
IL-RD,RD-B1,-88.2167984,39.890548509999995
IL-RD,RD-B10,-88.21295478,39.89058587
IL-RD,RD-B11,-88.21252741,39.89059131
IL-RD,RD-B12,-88.21209997,39.89059513
IL-RD,RD-B13,-88.21167366,39.89060000999999
IL-RD,RD-B14,-88.21124446,39.89060427999999
IL-RD,RD-B15,-88.21081874000001,39.890609729999994
IL-RD,RD-B16,-88.21039157000001,39.890615309999994
IL-RD,RD-B17,-88.2099675,39.890619259999994
IL-RD,RD-B18,-88.20954164000001,39.8906232
IL-RD,RD-B19,-88.20911243,39.89062817999999
IL-RD,RD-B2,-88.21637408,39.890553600000004
IL-RD,RD-B20,-88.20868583,39.89063258000001
IL-RD,RD-B21,-88.2082594,39.89063618
IL-RD,RD-B4,-88.21551734,39.890559259999996
IL-RD,RD-B5,-88.21508576,39.89056352
IL-RD,RD-B6,-88.21466223,39.89056823999999
IL-RD,RD-B7,-88.21423176,39.89057296000001
IL-RD,RD-B8,-88.2138057,39.89057763999999
IL-RD,RD-B9,-88.21337915,39.89058152999999
IL-RD,RD-C1,-88.21674354,39.89021691
IL-RD,RD-C10,-88.21293615000002,39.89025801
IL-RD,RD-C11,-88.21251118,39.89026228
IL-RD,RD-C12,-88.21209079,39.89026663999999
IL-RD,RD-C13,-88.21166512,39.89027144000001
IL-RD,RD-C14,-88.21123831,39.89027595999999
IL-RD,RD-C15,-88.21081373,39.89028038
IL-RD,RD-C16,-88.21038552,39.890285989999995
IL-RD,RD-C17,-88.20996329,39.89028968000001
IL-RD,RD-C18,-88.20953887,39.89029463999999
IL-RD,RD-C19,-88.20911338,39.89029776000001
IL-RD,RD-C2,-88.21631663,39.890223520000006
IL-RD,RD-C20,-88.20868369000002,39.89030379999999
IL-RD,RD-C21,-88.20825853,39.890306820000006
IL-RD,RD-C3,-88.2158885,39.89022627999999
IL-RD,RD-C4,-88.21546026,39.89023147
IL-RD,RD-C5,-88.21506647,39.89023473
IL-RD,RD-C6,-88.21463952,39.89023955999999
IL-RD,RD-C7,-88.21421672,39.89024361
IL-RD,RD-C8,-88.2137908,39.89024868999999
IL-RD,RD-C9,-88.21336217,39.89025337
IL-RD,RD-D1,-88.21676985000002,39.889886579999995
IL-RD,RD-D10,-88.21290079000002,39.88991471
IL-RD,RD-D11,-88.2124715,39.88991951
IL-RD,RD-D12,-88.21204276,39.8899237
IL-RD,RD-D13,-88.21161608,39.88992781000001
IL-RD,RD-D14,-88.21118592,39.889933559999996
IL-RD,RD-D15,-88.21075352,39.88993821
IL-RD,RD-D16,-88.21032551,39.88994281
IL-RD,RD-D17,-88.20989201,39.88994686
IL-RD,RD-D18,-88.20946338,39.88995171
IL-RD,RD-D19,-88.20903329000001,39.88995561
IL-RD,RD-D20,-88.20860607,39.88996096
IL-RD,RD-D21,-88.20817716,39.889965540000006
IL-RD,RD-D3,-88.21590993,39.889882
IL-RD,RD-D4,-88.21547933,39.889887220000006
IL-RD,RD-D5,-88.21504911,39.88989141
IL-RD,RD-D6,-88.21461849,39.889896189999995
IL-RD,RD-D7,-88.21418790000001,39.889900579999996
IL-RD,RD-D8,-88.21375679,39.88990508
IL-RD,RD-D9,-88.21332943,39.88990987999999
IL-RD,RD-E1,-88.21678454,39.88955906
IL-RD,RD-E10,-88.21292622,39.88959761
IL-RD,RD-E11,-88.21249908,39.88960166
IL-RD,RD-E12,-88.21207231,39.88960659999999
IL-RD,RD-E13,-88.2116454,39.889610590000004
IL-RD,RD-E14,-88.21122316,39.88961548
IL-RD,RD-E15,-88.21079342,39.88961973999999
IL-RD,RD-E16,-88.21036559,39.88962433999999
IL-RD,RD-E17,-88.20993822,39.889629119999995
IL-RD,RD-E18,-88.20950883,39.889633739999994
IL-RD,RD-E19,-88.20908323,39.88963836
IL-RD,RD-E2,-88.21635966,39.88956021999999
IL-RD,RD-E20,-88.20865601,39.88964292000001
IL-RD,RD-E21,-88.20822333,39.88964828000001
IL-RD,RD-E3,-88.21593308,39.88956492
IL-RD,RD-E4,-88.21550447,39.88956961
IL-RD,RD-E5,-88.21506937,39.88957493
IL-RD,RD-E6,-88.21464014,39.88957868999999
IL-RD,RD-E7,-88.21421337,39.88958356999999
IL-RD,RD-E8,-88.21378547,39.88958791
IL-RD,RD-E9,-88.2133578,39.889593399999995
IL-RD,RD-F10,-88.21292782,39.88926723999999
IL-RD,RD-F11,-88.21250699,39.88927181999999
IL-RD,RD-F12,-88.21207916,39.88927686
IL-RD,RD-F13,-88.21165305,39.88928123000001
IL-RD,RD-F14,-88.21122847,39.88928579
IL-RD,RD-F15,-88.21080041,39.88929001999999
IL-RD,RD-F16,-88.21037434,39.88929461
IL-RD,RD-F17,-88.20994965,39.8892995
IL-RD,RD-F18,-88.20952484,39.88930384999999
IL-RD,RD-F19,-88.20909799,39.889308729999996
IL-RD,RD-F2,-88.21635718,39.889230819999995
IL-RD,RD-F20,-88.20867019,39.88931321
IL-RD,RD-F21,-88.20824301,39.88931804
IL-RD,RD-F3,-88.2159164,39.88923535999999
IL-RD,RD-F4,-88.21549103,39.88923892999999
IL-RD,RD-F5,-88.21506419,39.88924408
IL-RD,RD-F6,-88.21463293,39.88924989000001
IL-RD,RD-F7,-88.21420382,39.889254449999996
IL-RD,RD-F8,-88.21377636,39.88925895999999
IL-RD,RD-F9,-88.21335178,39.88926392
IL-RD,RD-G1,-88.21677214,39.888886619999994
IL-RD,RD-G10,-88.21293686,39.88892758
IL-RD,RD-G11,-88.21250671,39.888932959999984
IL-RD,RD-G12,-88.21207789,39.88893738
IL-RD,RD-G13,-88.21164354,39.88894257
IL-RD,RD-G14,-88.21122113,39.88894637
IL-RD,RD-G15,-88.21079046,39.888951539999994
IL-RD,RD-G16,-88.21035553,39.88895659
IL-RD,RD-G17,-88.20992114,39.88896108
IL-RD,RD-G18,-88.20948166,39.88896542999999
IL-RD,RD-G19,-88.2090544,39.88896978999999
IL-RD,RD-G2,-88.21634950000002,39.88889159000001
IL-RD,RD-G20,-88.20862276,39.88897364
IL-RD,RD-G21,-88.20818465,39.88897869000001
IL-RD,RD-G3,-88.21592204,39.888896179999996
IL-RD,RD-G4,-88.21549283,39.88890105000001
IL-RD,RD-G5,-88.21506579,39.888905990000005
IL-RD,RD-G6,-88.21464024,39.88891043
IL-RD,RD-G7,-88.21421423,39.88891500000001
IL-RD,RD-G8,-88.21378922,39.88891843
IL-RD,RD-G9,-88.21336175,39.88892288999999
IL-RD,RD-H1,-88.21678522,39.888554679999984
IL-RD,RD-H10,-88.21293382,39.88859459999999
IL-RD,RD-H11,-88.21250439,39.88859942999999
IL-RD,RD-H12,-88.21207684,39.888604029999996
IL-RD,RD-H13,-88.21163672,39.88860872000001
IL-RD,RD-H14,-88.21119541,39.88861328999999
IL-RD,RD-H15,-88.21076636,39.88861846999999
IL-RD,RD-H16,-88.21033559,39.88862220000001
IL-RD,RD-H17,-88.20990653000001,39.88862751999999
IL-RD,RD-H18,-88.20947194,39.888632339999994
IL-RD,RD-H19,-88.2090338,39.888637100000004
IL-RD,RD-H2,-88.21637533,39.888557539999994
IL-RD,RD-H20,-88.20859688,39.88864164999999
IL-RD,RD-H21,-88.20816547,39.88864605999999
IL-RD,RD-H3,-88.21594749,39.88856261
IL-RD,RD-H4,-88.21552301,39.88856811
IL-RD,RD-H5,-88.21509061,39.88857204
IL-RD,RD-H6,-88.21465382,39.88857699
IL-RD,RD-H7,-88.2142247,39.888581669999994
IL-RD,RD-H8,-88.21379562,39.88858586
IL-RD,RD-H9,-88.21336757,39.88859124999999
IL-RD,RD-I1,-88.21678783,39.88822138999999
IL-RD,RD-I10,-88.21289657,39.88826292
IL-RD,RD-I11,-88.21246581,39.88826732
IL-RD,RD-I12,-88.21203876,39.888271859999996
IL-RD,RD-I13,-88.21160533,39.88827625
IL-RD,RD-I14,-88.21117562000002,39.88828069000001
IL-RD,RD-I15,-88.21074726,39.88828613
IL-RD,RD-I16,-88.21031355,39.88829074
IL-RD,RD-I17,-88.20988593,39.88829506999999
IL-RD,RD-I18,-88.20945458,39.88829955999999
IL-RD,RD-I19,-88.20902303,39.88830431
IL-RD,RD-I2,-88.21633905000002,39.88822541999999
IL-RD,RD-I20,-88.20858907,39.88830933
IL-RD,RD-I21,-88.20814382,39.88831554
IL-RD,RD-I3,-88.21590617,39.888230400000005
IL-RD,RD-I4,-88.21547119,39.888234839999996
IL-RD,RD-I5,-88.21504674,39.88823956
IL-RD,RD-I6,-88.21461691,39.88824378000001
IL-RD,RD-I7,-88.21419091,39.88824904
IL-RD,RD-I8,-88.21375607,39.88825314
IL-RD,RD-I9,-88.21332949,39.88825841
IL-RD,RD-J1,-88.21680027,39.88789185
IL-RD,RD-J10,-88.21288929,39.8879326
IL-RD,RD-J11,-88.2124599,39.88793776000001
IL-RD,RD-J12,-88.21202923,39.88794166
IL-RD,RD-J13,-88.21159349,39.88794653
IL-RD,RD-J14,-88.21115684,39.8879513
IL-RD,RD-J15,-88.21072824,39.88795612
IL-RD,RD-J16,-88.21029925,39.88796016
IL-RD,RD-J17,-88.2098729,39.88796486999999
IL-RD,RD-J18,-88.20944527,39.887969039999994
IL-RD,RD-J19,-88.20901219,39.887974009999994
IL-RD,RD-J2,-88.21637218,39.88789588
IL-RD,RD-J20,-88.20858371,39.88797882000001
IL-RD,RD-J21,-88.20814413,39.88798343
IL-RD,RD-J3,-88.21593366,39.88790073
IL-RD,RD-J4,-88.21550528,39.88790518
IL-RD,RD-J5,-88.21507458,39.88791029
IL-RD,RD-J6,-88.21463386,39.88791397999999
IL-RD,RD-J7,-88.21419997,39.88791869
IL-RD,RD-J8,-88.2137712,39.88792379999999
IL-RD,RD-J9,-88.21333578,39.887927829999995
IL-RD,RD-K1,-88.21680675,39.88756178999999
IL-RD,RD-K10,-88.21287172,39.88760412999999
IL-RD,RD-K11,-88.21244612,39.88760871000001
IL-RD,RD-K12,-88.21201681,39.88761352
IL-RD,RD-K13,-88.21158523,39.88761763999999
IL-RD,RD-K14,-88.21115331,39.88762285
IL-RD,RD-K15,-88.21072255,39.887627689999995
IL-RD,RD-K16,-88.2102866,39.88763094
IL-RD,RD-K17,-88.2098538,39.887633509999986
IL-RD,RD-K18,-88.20942273,39.887640389999994
IL-RD,RD-K19,-88.20898975,39.88764582
IL-RD,RD-K2,-88.21637483000002,39.887566389999996
IL-RD,RD-K20,-88.20855561,39.88765043999999
IL-RD,RD-K21,-88.20812359,39.88765516000001
IL-RD,RD-K3,-88.21593813,39.88757176
IL-RD,RD-K4,-88.21550149,39.88757581
IL-RD,RD-K5,-88.2150591,39.88757957
IL-RD,RD-K6,-88.21462718,39.88758612
IL-RD,RD-K7,-88.21419287,39.88759063999999
IL-RD,RD-K8,-88.21375116,39.88759492999999
IL-RD,RD-K9,-88.21330009,39.88759965
IL-RD,RD-L1,-88.21672586,39.88729214
IL-RD,RD-L10,-88.21286306,39.887331980000006
IL-RD,RD-L11,-88.21243468,39.887336440000006
IL-RD,RD-L12,-88.21200404,39.887341969999994
IL-RD,RD-L13,-88.21157347,39.88734699
IL-RD,RD-L14,-88.21114355,39.88734743
IL-RD,RD-L15,-88.21071204,39.88735026
IL-RD,RD-L16,-88.21028034,39.88735975000001
IL-RD,RD-L17,-88.20985271000002,39.88736426
IL-RD,RD-L18,-88.20942568,39.88736885999999
IL-RD,RD-L19,-88.20899335,39.8873737
IL-RD,RD-L2,-88.2162997,39.88729606999999
IL-RD,RD-L20,-88.20857934,39.88737788000001
IL-RD,RD-L21,-88.20814440000001,39.88738287999999
IL-RD,RD-L3,-88.21587309,39.88730081
IL-RD,RD-L4,-88.21544351,39.887306679999995
IL-RD,RD-L5,-88.21501537,39.887309139999985
IL-RD,RD-L6,-88.21458277,39.88731454999999
IL-RD,RD-L7,-88.21415654,39.88731937
IL-RD,RD-L8,-88.2137295,39.88732302999999
IL-RD,RD-L9,-88.21329344,39.88732783999999
IL-RT,RT-A1,-88.15121812,39.886340440000005
IL-RT,RT-A10,-88.15121501,39.883371999999994
IL-RT,RT-A11,-88.15121403,39.88304102000001
IL-RT,RT-A12,-88.15121324,39.88270901999999
IL-RT,RT-A13,-88.15121406,39.88238211
IL-RT,RT-A14,-88.15121416,39.88205255
IL-RT,RT-A15,-88.15121694,39.88172093000001
IL-RT,RT-A16,-88.15121431,39.88139136
IL-RT,RT-A17,-88.15121776,39.88094308
IL-RT,RT-A18,-88.15121462,39.880614659999985
IL-RT,RT-A19,-88.15121712,39.880285799999996
IL-RT,RT-A2,-88.15121461,39.88601225999999
IL-RT,RT-A3,-88.15121364,39.885679
IL-RT,RT-A4,-88.15121382,39.88535061999999
IL-RT,RT-A5,-88.15121695,39.885021900000005
IL-RT,RT-A6,-88.15121769,39.88469215999999
IL-RT,RT-A7,-88.15121607,39.884363040000004
IL-RT,RT-A8,-88.15121513,39.88403542999999
IL-RT,RT-A9,-88.15121505,39.88370667000001
IL-RT,RT-B1,-88.15162222,39.88635028000001
IL-RT,RT-B10,-88.15165227,39.883387479999996
IL-RT,RT-B11,-88.15165115,39.883053889999985
IL-RT,RT-B12,-88.15165006,39.88272102
IL-RT,RT-B13,-88.15164926,39.882391379999994
IL-RT,RT-B14,-88.15164811,39.88205876999999
IL-RT,RT-B15,-88.15164702,39.88172830999999
IL-RT,RT-B16,-88.15164581,39.88139701
IL-RT,RT-B17,-88.15164400000002,39.88094623999999
IL-RT,RT-B18,-88.15164468,39.88061465999999
IL-RT,RT-B19,-88.15164239000002,39.880283049999996
IL-RT,RT-B2,-88.15163019,39.88602450999999
IL-RT,RT-B3,-88.15163158,39.885706799999994
IL-RT,RT-B4,-88.1516358,39.88537531000001
IL-RT,RT-B5,-88.15163857,39.88504553
IL-RT,RT-B6,-88.15164677,39.88471582
IL-RT,RT-B7,-88.15164634,39.88438426
IL-RT,RT-B8,-88.15165074,39.884051729999996
IL-RT,RT-B9,-88.15165296,39.88371998
IL-RT,RT-C1,-88.15205606,39.886352529999996
IL-RT,RT-C10,-88.1520785,39.88332875999999
IL-RT,RT-C11,-88.15207689,39.88299428999999
IL-RT,RT-C12,-88.15207673,39.882656880000006
IL-RT,RT-C13,-88.15207545,39.882322
IL-RT,RT-C14,-88.15207558000002,39.88198671
IL-RT,RT-C15,-88.15207338,39.88164894
IL-RT,RT-C16,-88.15207261,39.881339620000006
IL-RT,RT-C17,-88.15207222,39.88094779
IL-RT,RT-C18,-88.15207176,39.88061437
IL-RT,RT-C19,-88.15207118,39.880282259999994
IL-RT,RT-C2,-88.15208052,39.88601674000001
IL-RT,RT-C3,-88.15208613,39.88568435999999
IL-RT,RT-C4,-88.15208554,39.885350319999986
IL-RT,RT-C5,-88.1520847,39.885013920000006
IL-RT,RT-C6,-88.15208366,39.88467649
IL-RT,RT-C7,-88.15208206,39.88433946
IL-RT,RT-C8,-88.15208182,39.88400638000001
IL-RT,RT-C9,-88.15207985,39.883670110000004
IL-RT,RT-D1,-88.15252448,39.88634658
IL-RT,RT-D10,-88.15251676,39.88336719000001
IL-RT,RT-D11,-88.15251509,39.88302726
IL-RT,RT-D12,-88.15251356,39.88269214999999
IL-RT,RT-D13,-88.15251374,39.88235572999998
IL-RT,RT-D14,-88.15251212,39.88201762999999
IL-RT,RT-D15,-88.15251079,39.88168108000001
IL-RT,RT-D16,-88.15250857,39.88134309
IL-RT,RT-D17,-88.15250808,39.88095232999999
IL-RT,RT-D18,-88.1525068,39.88062056999999
IL-RT,RT-D19,-88.15250788,39.880288910000004
IL-RT,RT-D2,-88.15252437,39.88606853000001
IL-RT,RT-D3,-88.15252322,39.88572977
IL-RT,RT-D4,-88.15252321,39.88539301
IL-RT,RT-D5,-88.15252088,39.885054209999986
IL-RT,RT-D6,-88.15252068,39.88471668999999
IL-RT,RT-D7,-88.15251973,39.88438082999999
IL-RT,RT-D8,-88.15251901,39.884038889999985
IL-RT,RT-D9,-88.15251782,39.88370300999999
IL-RT,RT-E1,-88.15296973,39.886367279999995
IL-RT,RT-E10,-88.15295949,39.88330195
IL-RT,RT-E11,-88.15295997,39.88296030000001
IL-RT,RT-E12,-88.15295872,39.882619119999994
IL-RT,RT-E13,-88.15295724,39.88227889
IL-RT,RT-E14,-88.15295594,39.88193918999998
IL-RT,RT-E15,-88.15295527,39.88160162999999
IL-RT,RT-E16,-88.15295369,39.88126371
IL-RT,RT-E17,-88.15295334,39.880963510000015
IL-RT,RT-E18,-88.15295348,39.880627319999995
IL-RT,RT-E19,-88.15295248,39.88029536999999
IL-RT,RT-E2,-88.1529695,39.8860287
IL-RT,RT-E3,-88.15296898,39.88568629
IL-RT,RT-E4,-88.15296729,39.8853454
IL-RT,RT-E5,-88.15296621,39.88500481
IL-RT,RT-E6,-88.15296449000002,39.88466181999999
IL-RT,RT-E7,-88.15296303,39.88432078999999
IL-RT,RT-E8,-88.1529626,39.88398046
IL-RT,RT-E9,-88.15296137,39.88364155
IL-RT,RT-F1,-88.15340723,39.8863568
IL-RT,RT-F10,-88.15339696,39.88329668
IL-RT,RT-F11,-88.15339685000001,39.88295685999999
IL-RT,RT-F12,-88.15339575,39.88261901999999
IL-RT,RT-F13,-88.15339483,39.88228154000001
IL-RT,RT-F14,-88.1533933,39.88194348
IL-RT,RT-F15,-88.15339185,39.88160299
IL-RT,RT-F16,-88.15339113,39.8812648
IL-RT,RT-F17,-88.15339142,39.8809601
IL-RT,RT-F18,-88.15338916,39.88062699
IL-RT,RT-F19,-88.15338777,39.88029456000001
IL-RT,RT-F2,-88.1534065,39.88601813
IL-RT,RT-F3,-88.1534052,39.88567709999999
IL-RT,RT-F4,-88.15340353,39.88533700000001
IL-RT,RT-F5,-88.15340295,39.88499461
IL-RT,RT-F6,-88.15340261,39.88465396999999
IL-RT,RT-F7,-88.15340005,39.88431440999999
IL-RT,RT-F8,-88.15340031,39.88397278000001
IL-RT,RT-F9,-88.15339862,39.883635950000006
IL-RT,RT-G1,-88.15385255,39.88635872
IL-RT,RT-G10,-88.15384225,39.883301499999995
IL-RT,RT-G11,-88.1538411,39.88296403999999
IL-RT,RT-G12,-88.15383991,39.88262628
IL-RT,RT-G13,-88.15383836,39.882289159999985
IL-RT,RT-G14,-88.15383719,39.881948939999994
IL-RT,RT-G15,-88.15383695,39.88160808
IL-RT,RT-G16,-88.15383581,39.88127106999999
IL-RT,RT-G17,-88.15383673,39.880956209999994
IL-RT,RT-G18,-88.15383387,39.880625319999986
IL-RT,RT-G19,-88.153833,39.88029829
IL-RT,RT-G2,-88.15385119,39.88601512
IL-RT,RT-G3,-88.15384954,39.885677650000005
IL-RT,RT-G4,-88.15384904,39.885338989999994
IL-RT,RT-G5,-88.1538483,39.88499793
IL-RT,RT-G6,-88.15384673,39.88465543
IL-RT,RT-G7,-88.15384628,39.88431791
IL-RT,RT-G8,-88.15384544,39.88397956000001
IL-RT,RT-G9,-88.153843320000007,39.88364150999999
IL-RT,RT-H1,-88.15428809,39.88624671
IL-RT,RT-H10,-88.15427935,39.88325492999999
IL-RT,RT-H11,-88.15427847,39.88292418999999
IL-RT,RT-H12,-88.15427818,39.88259047999999
IL-RT,RT-H13,-88.15427658,39.88226034
IL-RT,RT-H14,-88.15427587,39.88192579
IL-RT,RT-H15,-88.15427332000002,39.88160082
IL-RT,RT-H16,-88.15427287,39.88126467999999
IL-RT,RT-H17,-88.15427346,39.88096298999999
IL-RT,RT-H18,-88.15426996,39.880632609999985
IL-RT,RT-H19,-88.15427041,39.88030215000001
IL-RT,RT-H2,-88.15428732,39.88591477999999
IL-RT,RT-H3,-88.15428625,39.88558169
IL-RT,RT-H4,-88.15428503,39.88525009
IL-RT,RT-H5,-88.15428415000001,39.88491825
IL-RT,RT-H6,-88.15428544,39.884584749999995
IL-RT,RT-H7,-88.15428496000001,39.88425060000001
IL-RT,RT-H8,-88.15428153,39.88391636
IL-RT,RT-H9,-88.15428035,39.88358524
IL-RT,RT-I1,-88.15472494,39.886334579999996
IL-RT,RT-I10,-88.15471674,39.88334242
IL-RT,RT-I11,-88.15471532,39.88301134
